SITE,UNIT,DATA_DATE,LANGUAGE,WORKER___1,WORKER___2,WORKER___3,PROVIDER_HANDS_BEF,PROVIDER_HANDS_AFT,NURSE_HANDS_BEF,NURSE_HANDS_AFT,MT_HANDS_BEF,MT_HANDS_AFT
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,6/13/2022,1,1,0,1,1,1,,,1,2
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,6/13/2022,1,1,0,1,2,2,,,2,2
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,6/13/2022,1,1,0,1,2,2,,,2,2
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,6/13/2022,1,1,1,0,1,1,1,2,,
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,6/13/2022,1,1,0,1,0,0,,,0,0
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,6/13/2022,1,1,0,1,1,1,,,1,2
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,6/13/2022,1,1,0,1,1,1,,,1,1
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,6/13/2022,2,1,0,1,1,1,,,1,1
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,6/13/2022,1,1,0,1,2,2,,,2,2
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,6/13/2022,1,1,0,1,1,1,,,1,1
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,6/13/2022,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,6/14/2022,1,1,1,1,1,1,1,1,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,6/14/2022,1,1,1,1,1,1,1,1,1,1
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,6/13/2022,1,1,0,1,0,0,,,0,0
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,6/13/2022,1,0,0,1,,,,,2,1
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,6/13/2022,1,1,0,1,2,2,,,2,2
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,6/13/2022,1,1,0,1,2,2,,,1,2
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,6/13/2022,1,1,0,0,2,2,,,,
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,6/13/2022,1,1,0,1,1,2,,,1,2
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,6/13/2022,1,1,0,1,0,0,,,0,0
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,6/13/2022,2,1,0,1,1,1,,,1,1
MSW,20 E46 Street OBGYN,6/15/2022,1,1,0,1,1,1,,,1,1
MSW,20 E46 Street OBGYN,6/15/2022,1,1,0,1,1,1,,,1,1
MSW,20 E46 Street OBGYN,6/15/2022,1,1,0,1,1,1,,,1,1
MSW,20 E46 Street OBGYN,6/15/2022,1,1,0,1,1,1,,,1,1
MSW,20 E46 Street OBGYN,6/15/2022,1,0,0,1,,,,,1,1
MSW,20 E46 Street OBGYN,6/15/2022,1,1,0,1,1,1,,,1,1
MSW,20 E46 Street OBGYN,6/14/2022,1,1,0,1,1,1,,,1,1
MSW,20 E46 Street OBGYN,6/14/2022,1,1,0,1,1,1,,,1,1
MSW,20 E46 Street OBGYN,6/14/2022,1,1,0,1,1,1,,,1,1
MSW,20 E46 Street OBGYN,6/14/2022,1,1,0,1,1,1,,,1,1
MSW,20 E46 Street OBGYN,6/14/2022,1,1,0,1,1,1,,,1,1
MSW,20 E46 Street OBGYN,6/14/2022,1,0,0,1,,,,,2,2
MSW,20 E46 Street OBGYN,6/14/2022,1,1,0,1,1,1,,,1,1
MSW,20 E46 Street OBGYN,6/14/2022,1,1,0,0,1,1,,,,
MSW,20 E46 Street OBGYN,6/14/2022,1,1,0,1,1,1,,,1,1
MSW,20 E46 Street OBGYN,6/14/2022,1,1,0,1,1,1,,,1,1
MSW,20 E46 Street OBGYN,6/14/2022,1,1,0,1,1,1,,,1,1
MSW,20 E46 Street OBGYN,6/14/2022,1,1,0,1,1,1,,,1,1
MSW,20 E46 Street OBGYN,6/14/2022,1,1,0,1,1,1,,,1,1
MSW,20 E46 Street OBGYN,6/14/2022,1,1,0,1,1,1,,,1,1
MSW,20 E46 Street OBGYN,6/14/2022,1,1,0,1,1,1,,,1,1
MSW,20 E46 Street OBGYN,6/14/2022,1,1,0,1,1,1,,,1,1
MSW,20 E46 Street OBGYN,6/14/2022,1,1,0,1,1,1,,,1,1
MSW,20 E46 Street OBGYN,6/13/2022,1,1,0,1,1,1,,,1,1
MSW,20 E46 Street OBGYN,6/13/2022,1,1,0,1,1,1,,,1,1
MSW,20 E46 Street OBGYN,6/13/2022,1,1,0,1,1,1,,,1,1
MSW,20 E46 Street OBGYN,6/13/2022,1,1,0,1,1,1,,,1,1
MSW,20 E46 Street OBGYN,6/13/2022,1,1,0,1,1,1,,,1,1
MSW,20 E46 Street OBGYN,6/13/2022,1,1,0,1,1,1,,,1,1
MSW,20 E46 Street OBGYN,6/13/2022,1,1,0,1,1,1,,,1,1
MSW,20 E46 Street OBGYN,6/13/2022,1,1,0,1,1,1,,,1,1
MSW,20 E46 Street OBGYN,6/13/2022,1,1,0,1,1,1,,,1,1
MSW,20 E46 Street OBGYN,6/13/2022,1,1,0,1,1,1,,,1,1
MSW,20 E46 Street OBGYN,6/13/2022,1,1,0,1,1,1,,,1,1
MSW,20 E46 Street OBGYN,6/13/2022,1,1,0,1,1,1,,,1,1
MSW,20 E46 Street OBGYN,6/13/2022,1,1,0,1,1,1,,,1,1
MSW,20 E46 Street OBGYN,6/13/2022,1,1,0,1,1,1,,,1,1
MSW,20 E46 Street OBGYN,6/13/2022,1,1,0,1,1,1,,,1,1
MSW,20 E46 Street OBGYN,6/13/2022,1,1,0,1,1,1,,,1,1
MSW,20 E46 Street OBGYN,6/13/2022,1,1,0,1,2,1,,,1,1
MSW,20 E46 Street OBGYN,6/13/2022,1,1,0,1,1,1,,,1,1
MSW,Samuels Clinic/IAM,6/13/2022,1,1,0,1,1,1,,,1,1
MSW,20 E46 Street OBGYN,6/13/2022,1,1,0,1,1,1,,,1,1
MSW,20 E46 Street OBGYN,6/13/2022,1,1,0,1,1,1,,,1,1
MSW,20 E46 Street OBGYN,6/13/2022,1,1,0,1,1,1,,,1,1
MSW,20 E46 Street OBGYN,6/13/2022,1,1,0,1,1,1,,,1,1
MSW,20 E46 Street OBGYN,6/13/2022,1,1,0,1,1,1,,,1,1
MSW,Samuels Clinic/IAM,6/13/2022,1,0,0,1,,,,,1,1
MSW,Samuels Clinic/IAM,6/13/2022,1,0,0,0,,,,,1,1
MSW,Samuels Clinic/IAM,6/13/2022,1,0,1,0,,,1,1,,
MSW,Samuels Clinic/IAM,6/13/2022,1,0,1,0,,,1,1,,
MSW,Samuels Clinic/IAM,6/13/2022,1,0,0,1,,,,,1,1
MSW,Samuels Clinic/IAM,6/13/2022,1,1,1,1,1,1,1,1,1,1
MSW,Samuels Clinic/IAM,6/13/2022,1,1,1,1,1,1,1,1,1,1
MSW,Samuels Clinic/IAM,6/13/2022,1,1,0,1,1,1,,,1,1
MSW,Samuels Clinic/IAM,6/13/2022,1,0,0,1,,,,,1,1
MSW,Samuels Clinic/IAM,6/13/2022,1,1,1,0,1,1,1,1,,
MSW,Samuels Clinic/IAM,6/13/2022,1,1,1,1,1,1,1,1,1,1
MSW,Samuels Clinic/IAM,6/13/2022,1,1,1,1,1,1,1,1,1,1
MSW,Samuels Clinic/IAM,6/14/2022,1,1,1,1,1,1,1,1,1,1
MSW,Samuels Clinic/IAM,6/14/2022,1,1,1,1,1,1,1,1,1,1
MSW,Samuels Clinic/IAM,6/14/2022,1,0,1,0,,,1,1,,
MSW,Samuels Clinic/IAM,6/14/2022,1,0,1,0,,,1,1,,
MSW,Samuels Clinic/IAM,6/14/2022,1,1,1,1,1,1,1,1,1,1
MSW,Samuels Clinic/IAM,6/14/2022,1,1,1,1,1,1,1,1,1,1
MSW,Samuels Clinic/IAM,6/14/2022,1,0,1,0,,,1,1,,
MSW,Samuels Clinic/IAM,6/14/2022,1,1,1,1,1,1,1,1,1,1
MSW,Samuels Clinic/IAM,6/14/2022,1,1,1,0,1,1,1,1,,
MSW,Samuels Clinic/IAM,6/14/2022,1,0,1,1,,,1,1,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,6/15/2022,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,6/15/2022,2,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,6/15/2022,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,6/15/2022,1,1,0,0,1,1,,,,
MSW,200 W 57th 10th & 13th FL OBGYN,6/15/2022,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,6/15/2022,1,1,1,1,2,2,2,2,2,2
MSW,200 W 57th 10th & 13th FL OBGYN,6/15/2022,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,6/15/2022,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,6/15/2022,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,6/15/2022,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,6/15/2022,1,1,0,1,1,1,,,2,2
MSW,200 W 57th 10th & 13th FL OBGYN,6/15/2022,1,1,1,1,1,1,1,1,1,1
MSW,787 Breast Center,6/15/2022,1,1,1,1,1,1,1,1,1,1
MSW,Samuels Clinic/IAM,6/16/2022,2,1,0,0,1,1,,,,
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,6/14/2022,1,1,0,1,1,1,,,1,1
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,6/14/2022,1,1,0,1,1,2,,,2,2
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,6/14/2022,1,1,0,1,2,2,,,1,1
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,6/14/2022,1,1,0,1,2,2,,,2,2
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,6/14/2022,1,1,0,1,0,0,,,1,1
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,6/14/2022,1,1,0,1,1,1,,,1,1
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,6/14/2022,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,6/15/2022,1,1,0,1,1,0,,,2,0
MSW,200 W 57th 10th & 13th FL OBGYN,6/15/2022,1,1,0,0,1,1,,,,
MSW,200 W 57th 10th & 13th FL OBGYN,6/15/2022,1,1,1,1,1,1,1,1,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,6/15/2022,1,1,0,0,1,2,,,,
MSW,200 W 57th 10th & 13th FL OBGYN,6/15/2022,1,1,1,1,1,1,1,1,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,6/15/2022,1,1,0,0,1,2,,,,
MSW,200 W 57th 10th & 13th FL OBGYN,6/15/2022,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,6/15/2022,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,6/15/2022,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,6/15/2022,1,1,0,0,1,1,,,,
MSW,200 W 57th 10th & 13th FL OBGYN,6/15/2022,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,6/15/2022,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,6/15/2022,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,6/15/2022,1,1,0,0,1,2,,,,
MSW,200 W 57th 10th & 13th FL OBGYN,6/16/2022,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,6/16/2022,1,1,0,1,1,2,,,1,2
MSW,Ansonia Internal Medicine,6/15/2022,1,1,0,1,1,1,,,1,1
MSW,Ansonia Internal Medicine,6/15/2022,1,1,0,1,1,1,,,1,1
MSW,Ansonia Internal Medicine,6/13/2022,1,1,0,1,1,1,,,1,1
MSW,Ansonia Internal Medicine,6/13/2022,1,1,1,1,1,1,1,1,1,1
MSW,Ansonia Internal Medicine,6/9/2022,1,1,1,0,1,1,1,1,,
MSW,Ansonia Internal Medicine,6/9/2022,1,1,1,1,1,1,1,1,1,1
MSW,Ansonia Internal Medicine,6/9/2022,1,1,0,1,1,1,,,1,1
MSW,Ansonia Internal Medicine,6/1/2022,1,1,1,1,1,1,1,1,1,1
MSW,Samuels Clinic/IAM,6/16/2022,1,1,0,0,1,1,,,,
MSW,200 W 57th 10th & 13th FL OBGYN,6/16/2022,1,1,1,0,1,1,1,1,,
MSW,200 W 57th 10th & 13th FL OBGYN,6/16/2022,1,1,1,1,1,1,1,1,1,1
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,5/14/2022,1,1,0,0,1,1,,,,
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,6/13/2022,1,1,1,1,1,1,1,1,1,1
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,6/13/2022,1,1,1,1,1,1,0,1,1,1
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,6/13/2022,1,1,0,1,2,2,,,1,1
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,6/13/2022,1,1,0,1,0,0,,,0,0
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,6/14/2022,1,1,1,1,1,1,1,1,1,1
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,6/14/2022,1,1,0,0,1,1,,,,
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,6/14/2022,1,1,1,1,1,0,2,2,2,2
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,6/14/2022,1,1,0,1,1,2,,,1,2
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,6/14/2022,1,1,1,1,1,1,1,1,1,1
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,6/14/2022,1,1,1,1,1,1,1,1,1,1
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,6/14/2022,1,1,0,1,1,1,,,1,2
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,6/14/2022,1,1,0,1,1,2,,,2,2
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,6/13/2022,1,1,0,0,1,1,,,,
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,6/14/2022,1,1,0,1,1,1,,,1,1
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,6/14/2022,1,1,1,1,2,2,2,2,2,2
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,6/15/2022,1,1,1,1,1,1,1,1,1,1
MSW,425 Infusion & HemOnc,6/17/2022,1,0,1,0,,,1,1,,
MSW,Neurosciences,6/13/2022,1,1,1,0,1,1,1,1,,
MSW,Neurosciences,6/13/2022,1,1,0,0,1,1,,,,
MSW,Neurosciences,6/13/2022,1,0,1,0,,,1,1,,
MSW,Neurosciences,6/13/2022,1,1,0,0,1,1,,,,
MSW,Neurosciences,6/13/2022,1,1,0,0,1,1,,,,
MSW,Neurosciences,6/13/2022,1,1,0,0,1,1,,,,
MSW,Neurosciences,6/13/2022,2,1,1,0,1,1,1,1,,
MSW,Neurosciences,6/13/2022,2,1,0,0,1,1,,,,
MSW,Neurosciences,6/14/2022,1,1,0,0,1,1,,,,
MSW,Neurosciences,6/14/2022,2,1,1,0,1,1,1,1,,
MSW,Neurosciences,6/14/2022,1,1,1,0,1,1,1,1,,
MSW,Neurosciences,6/14/2022,2,1,1,0,1,1,1,1,,
MSW,Neurosciences,6/14/2022,1,1,1,1,1,1,1,1,1,1
MSW,Neurosciences,6/14/2022,2,1,1,1,1,1,1,1,1,1
MSW,Neurosciences,6/15/2022,1,1,1,0,1,1,1,1,,
MSW,Neurosciences,6/15/2022,1,1,1,0,1,1,1,1,,
MSW,Neurosciences,6/15/2022,2,1,0,0,1,2,,,,
MSW,Neurosciences,6/15/2022,1,1,0,0,1,1,,,,
MSW,Neurosciences,6/16/2022,2,1,0,1,1,1,,,1,1
MSW,Neurosciences,6/16/2022,1,1,1,0,1,1,1,1,,
MSW,Neurosciences,6/16/2022,1,1,1,1,1,1,1,1,1,1
MSW,Neurosciences,6/15/2022,2,1,0,0,1,1,,,,
MSW,787 Breast Center,6/16/2022,1,1,0,1,1,,,,1,1
MSW,787 Breast Center,6/16/2022,1,1,0,1,1,2,,,1,2
MSW,787 Breast Center,6/14/2022,1,1,0,1,1,1,,,1,1
MSW,787 Breast Center,6/14/2022,1,1,1,1,1,1,1,1,1,1
MSW,787 Breast Center,6/10/2022,1,1,1,1,1,1,1,1,1,1
MSW,787 Breast Center,6/10/2022,1,1,1,1,1,1,1,1,1,1
MSW,787 Breast Center,6/10/2022,1,1,1,1,1,1,1,1,1,1
MSW,787 Breast Center,6/10/2022,1,1,0,1,1,1,,,1,1
MSW,787 Breast Center,6/14/2022,1,1,1,1,1,2,1,2,1,2
MSW,787 Breast Center,6/14/2022,1,1,1,1,1,1,1,1,1,1
MSW,787 Breast Center,6/15/2022,1,1,1,0,1,1,1,1,,
MSW,Neurosciences,6/16/2022,2,1,0,0,1,1,,,,
MSW,Neurosciences,6/15/2022,1,1,1,0,1,1,1,1,,
MSW,Neurosciences,6/15/2022,1,1,0,0,1,0,,,,
MSW,Neurosciences,6/16/2022,1,1,1,0,1,1,1,1,,
MSW,Neurosciences,6/17/2022,2,1,0,0,1,1,,,,
MSW,Neurosciences,6/16/2022,1,0,1,1,,,1,1,1,1
MSW,Neurosciences,6/17/2022,1,1,0,0,1,1,,,,
MSW,Neurosciences,6/17/2022,2,1,0,0,1,1,,,,
MSW,Neurosciences,6/14/2022,1,1,0,0,1,1,,,,
MSW,Neurosciences,6/17/2022,1,1,0,0,1,1,,,,
MSW,Neurosciences,6/16/2022,1,1,1,0,1,1,1,1,,
MSW,Neurosciences,6/16/2022,1,1,0,0,1,1,,,,
MSW,Neurosciences,6/17/2022,1,1,0,1,1,1,,,1,1
MSW,Neurosciences,6/17/2022,1,1,0,0,1,1,,,,
MSW,Neurosciences,6/17/2022,1,1,1,0,1,1,1,1,,
MSW,Neurosciences,6/15/2022,1,1,0,0,1,1,,,,
MSW,Neurosciences,6/16/2022,1,0,0,1,,,,,1,1
MSW,Neurosciences,6/16/2022,1,1,0,0,1,1,,,,
MSW,Neurosciences,6/14/2022,1,1,0,0,1,1,,,,
MSW,Neurosciences,6/16/2022,1,1,0,0,1,1,,,,
MSW,Neurosciences,6/17/2022,1,1,0,0,1,1,,,,
MSW,Samuels Clinic/IAM,6/14/2022,1,1,1,1,1,1,1,1,1,1
MSW,Samuels Clinic/IAM,6/14/2022,1,1,0,0,1,1,,,,
MSW,Samuels Clinic/IAM,6/14/2022,1,1,0,0,1,1,,,,
MSW,Samuels Clinic/IAM,6/14/2022,1,1,1,1,1,1,1,1,1,1
MSW,Samuels Clinic/IAM,6/14/2022,1,1,0,0,1,1,,,,
MSW,Samuels Clinic/IAM,6/14/2022,1,1,0,0,1,1,,,,
MSW,Samuels Clinic/IAM,6/14/2022,1,1,0,0,1,1,,,,
MSW,Samuels Clinic/IAM,6/14/2022,1,1,1,1,1,1,1,,1,1
MSW,Samuels Clinic/IAM,6/14/2022,2,1,1,1,1,1,1,1,1,1
MSW,Samuels Clinic/IAM,6/16/2022,1,1,1,1,1,1,1,1,1,1
MSW,Samuels Clinic/IAM,6/16/2022,1,1,1,1,1,1,1,1,1,1
MSW,Samuels Clinic/IAM,6/16/2022,1,1,1,1,1,1,1,1,1,1
MSW,Samuels Clinic/IAM,6/16/2022,1,1,1,1,1,1,1,1,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,6/17/2022,1,1,0,1,1,2,,,1,2
MSW,200 W 57th 10th & 13th FL OBGYN,6/17/2022,1,1,0,1,1,,,,1,
MSW,200 W 57th 10th & 13th FL OBGYN,6/17/2022,1,1,0,1,1,2,,,1,2
MSW,200 W 57th 10th & 13th FL OBGYN,6/17/2022,1,1,0,1,2,1,,,2,2
MSW,200 W 57th 10th & 13th FL OBGYN,6/17/2022,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,6/17/2022,1,1,0,1,1,2,,,1,2
MSW,200 W 57th 10th & 13th FL OBGYN,6/17/2022,1,1,0,0,1,1,,,,
MSW,200 W 57th 10th & 13th FL OBGYN,6/17/2022,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,6/17/2022,1,1,0,1,1,1,,,1,1
MSW,200 W 57th 10th & 13th FL OBGYN,6/17/2022,1,1,0,1,2,2,,,2,2
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,6/16/2022,1,1,0,1,1,1,,,1,1
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,6/16/2022,1,1,0,1,1,1,,,1,1
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,6/16/2022,1,1,0,1,1,1,,,1,1
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,6/16/2022,1,1,0,1,1,1,,,1,1
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,6/16/2022,1,1,0,1,,1,,,1,1
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,6/16/2022,1,1,0,1,1,1,,,1,1
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,6/16/2022,1,1,0,1,1,1,,,1,1
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,6/16/2022,1,1,0,1,1,1,,,1,1
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,6/16/2022,1,1,0,1,1,1,,,1,1
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,6/16/2022,1,1,0,1,1,1,,,1,1
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,6/16/2022,1,1,0,1,1,1,,,1,1
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,6/16/2022,1,1,0,1,1,1,,,1,1
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,6/16/2022,1,1,0,1,1,1,,,1,1
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,6/16/2022,1,1,0,1,1,1,,,1,1
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,6/16/2022,1,1,0,1,1,1,,,1,1
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,6/16/2022,1,1,0,1,1,1,,,2,2
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,6/16/2022,1,1,0,1,0,0,,,0,0
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,6/16/2022,1,1,0,1,0,,,,0,0
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,6/16/2022,1,1,0,1,1,2,,,1,1
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,6/17/2022,1,1,0,1,1,2,,,1,2
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,6/17/2022,1,1,0,0,2,2,,,,
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,6/17/2022,1,1,0,1,2,2,,,2,2
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,6/17/2022,1,1,0,1,1,1,,,1,0
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,6/17/2022,1,1,0,1,1,1,,,1,1
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,6/17/2022,1,1,0,0,1,1,,,,
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,6/17/2022,1,1,0,1,1,1,,,1,1
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,6/17/2022,1,1,0,1,1,1,,,2,2
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,6/17/2022,1,1,0,1,2,2,,,2,2
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,6/17/2022,1,1,0,0,1,2,,,,
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,6/17/2022,1,1,0,1,2,2,,,2,2
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,6/17/2022,1,1,0,1,0,0,,,0,0
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,6/17/2022,1,1,0,1,1,1,,,1,1
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,6/17/2022,1,1,0,1,1,1,,,1,1
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,6/17/2022,1,1,0,1,1,1,,,1,1
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,6/17/2022,1,1,0,1,1,1,,,1,1
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,6/17/2022,1,1,0,1,1,1,,,1,1
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,6/17/2022,1,1,0,1,1,1,,,1,1
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,6/17/2022,1,1,0,0,1,2,,,,
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,6/17/2022,1,1,0,1,1,2,,,2,2
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,6/17/2022,1,1,0,1,2,2,,,2,2
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,6/17/2022,1,1,0,1,1,1,,,1,1
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,6/17/2022,1,1,0,1,1,1,,,1,1
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,6/17/2022,1,1,0,1,1,2,,,1,2
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,6/17/2022,1,1,0,1,1,2,,,1,2
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,6/17/2022,1,1,0,1,1,1,,,1,1
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,6/17/2022,1,1,0,1,1,1,,,1,1
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,6/17/2022,1,1,0,1,1,2,,,1,1
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,6/17/2022,1,1,0,1,1,2,,,1,2
MSW,425 5th & 6th FL Orthopaedic Surgery and Rheumatology,6/17/2022,1,1,0,1,1,2,,,2,2
MSW,425 Urology,6/16/2022,2,1,1,1,1,1,2,2,2,2
MSW,425 Urology,6/15/2022,1,1,0,0,2,2,,,,
MSW,425 Urology,6/15/2022,1,1,1,0,1,1,1,2,,
MSW,425 Urology,6/16/2022,1,1,1,1,1,1,1,1,1,1
MSW,425 Urology,6/16/2022,1,1,0,1,2,2,,,2,2
MSW,425 Urology,6/15/2022,1,1,1,1,1,1,1,1,1,1
MSW,425 Urology,6/15/2022,1,0,0,1,,,,,1,1
MSW,425 Urology,6/15/2022,1,1,1,1,1,1,1,1,1,1
MSW,425 Urology,6/15/2022,1,1,0,1,2,2,,,2,2
MSW,425 Urology,6/16/2022,1,1,0,1,1,1,,,1,1
MSW,425 Urology,6/16/2022,1,1,1,1,2,2,2,2,2,2
MSW,787 Breast Center,6/21/2022,1,1,0,0,1,2,,,,
MSW,MSW 3rd Floor Hem Onc,6/21/2022,1,1,0,0,1,1,,,,
MSW,MSW 3rd Floor Hem Onc,6/21/2022,1,1,1,1,1,1,1,1,1,1
MSW,MSW 3rd Floor Hem Onc,6/21/2022,1,1,0,0,1,1,,,,
